transaction_id,order_id,customer_id,customer_email,transaction_timestamp,product_id,category,quantity,unit_price,payment_method,status
TXN-10582,ORD-50582,CUST-684,user_792@yahoo.com,2026-07-26 09:38:43,PROD-6825,Electronics,8.0,240.0,UPI,Failed
TXN-10583,ORD-50583,CUST-845,user_724@company.org,2026-07-30 06:08:23,PROD-1688,Apparel,10.0,39.06,UPI,Completed
TXN-10584,ORD-50584,CUST-703,user_951@gmail.com,2026-07-27 22:59:01,PROD-1123,Beauty,10.0,225.01,Credit Card,Failed
TXN-10585,ORD-50585,CUST-648,user_437@gmail.com,2026-07-27 03:34:18,PROD-6642,Apparel,8.0,0.0,Credit Card,Failed
TXN-10586,ORD-50586,CUST-191,user_741@company.org,2026-07-31 17:37:35,PROD-2924,Beauty,,457.31,PayPal,Failed
TXN-10587,ORD-50587,CUST-352,user_389@gmail.com,2026-07-26 05:34:07,PROD-9533,Electronics,5.0,24.23,PayPal,Completed
TXN-10588,ORD-50588,CUST-811,user_453@gmail.com,2026-07-27 22:01:01,PROD-3800,Beauty,4.0,137.35,Debit Card,Pending
TXN-10589,ORD-50589,CUST-740,user_251@company.org,2026-07-29 15:10:05,PROD-4636,Apparel,4.0,217.35,Credit Card,Completed
TXN-10590,ORD-50590,,user_188@outlook.com,2026-07-30 18:02:37,PROD-8421,Beauty,8.0,486.58,Credit Card,Pending
TXN-10591,ORD-50591,CUST-402,user_680@outlook.com,2026-07-27 03:29:55,PROD-2734,Home & Kitchen,5.0,384.26,Debit Card,Failed
TXN-10592,ORD-50592,CUST-875,user_470@gmail.com,2026-07-29 11:42:25,PROD-3533,Electronics,4.0,450.66,UPI,Completed
TXN-10593,ORD-50593,CUST-179,user_587@company.org,2026-07-25 11:02:10,PROD-4820,Electronics,4.0,430.94,Credit Card,Pending
TXN-10594,ORD-50594,CUST-540,user_201@outlook.com,2026-07-31 04:43:19,PROD-8477,Electronics,-4.0,150.07,Credit Card,Failed
TXN-10595,ORD-50595,CUST-379,user_798@gmail.com,2026-07-28 15:21:07,PROD-3844,Books,6.0,94.9,PayPal,Failed
TXN-10596,ORD-50596,CUST-355,user_458@gmail.com,2026-07-28 20:05:31,PROD-8662,Books,5.0,444.97,PayPal,Completed
TXN-10597,ORD-50597,CUST-480,user_221@company.org,2026-07-25 15:21:37,PROD-4670,Apparel,1.0,366.96,Credit Card,Failed
TXN-10598,ORD-50598,CUST-709,user_390@company.org,2026-07-28 21:49:32,PROD-4761,Sports,5.0,305.23,PayPal,Completed
TXN-10599,ORD-50599,CUST-392,user_694@yahoo.com,2026-07-31 20:03:20,PROD-8255,Books,2.0,261.18,PayPal,Pending
TXN-10600,ORD-50600,CUST-900,user_404@gmail.com,2026-07-29 23:00:03,PROD-8758,Sports,6.0,105.29,Debit Card,Completed
TXN-10601,ORD-50601,CUST-268,user_905@gmail.com,2026-07-26 00:56:16,PROD-6892,Beauty,4.0,38.28,PayPal,Pending
TXN-10602,ORD-50602,CUST-947,user_414@company.org,2026-07-28 20:50:10,PROD-7414,Books,5.0,458.81,UPI,Completed
TXN-10603,ORD-50603,,user_462@gmail.com,2026-07-30 17:36:48,PROD-4138,Home & Kitchen,1.0,466.21,Credit Card,Pending
TXN-10604,ORD-50604,CUST-805,user_393@yahoo.com,2026-08-01 04:17:51,PROD-3763,Books,6.0,16.6,Credit Card,Completed
TXN-10605,ORD-50605,CUST-468,user_270@outlook.com,2026-07-27 02:04:33,PROD-3802,Beauty,10.0,139.64,Debit Card,Completed
TXN-10606,ORD-50606,CUST-849,user_617@company.org,2026-08-01 02:16:05,PROD-8297,Home & Kitchen,5.0,409.0,Credit Card,Failed
TXN-10607,ORD-50607,CUST-605,user_446@company.org,2026-07-28 01:07:41,PROD-9433,Apparel,4.0,76.38,PayPal,Pending
TXN-10608,ORD-50608,CUST-457,user_141@outlook.com,2026-08-01 02:40:19,PROD-8259,Sports,2.0,174.81,UPI,Completed
TXN-10609,ORD-50609,CUST-795,user_152@company.org,2026-07-30 21:38:48,PROD-6043,Books,3.0,126.31,PayPal,Completed
TXN-10610,ORD-50610,CUST-893,user_194@outlook.com,2026-07-26 05:35:03,PROD-6572,Home & Kitchen,10.0,406.33,Debit Card,Pending
TXN-10611,ORD-50611,CUST-510,user_323@outlook.com,2026-07-26 15:23:47,PROD-8855,Beauty,,85.05,UPI,Pending
TXN-10612,ORD-50612,,user_655@yahoo.com,2026-07-31 06:06:56,PROD-9843,Apparel,6.0,410.14,Credit Card,Pending
TXN-10613,ORD-50613,CUST-291,user_866@outlook.com,2026-07-28 21:47:05,PROD-8861,Beauty,0.0,212.27,UPI,Failed
TXN-10614,ORD-50614,CUST-488,user_771@gmail.com,2026-07-30 10:12:39,PROD-9583,Electronics,10.0,84.81,Credit Card,Completed
TXN-10615,ORD-50615,CUST-144,user_637@yahoo.com,2026-08-01 04:35:23,PROD-9111,Sports,2.0,392.11,Debit Card,Completed
TXN-10616,ORD-50616,CUST-279,user_205@outlook.com,2026-07-26 19:22:10,PROD-5104,Home & Kitchen,8.0,392.27,UPI,Pending
TXN-10617,ORD-50617,CUST-921,user_459@company.org,2026-07-26 05:59:09,PROD-3590,Apparel,-3.0,89.08,UPI,Completed
TXN-10618,ORD-50618,CUST-744,user_819@company.org,2026-07-26 17:29:25,PROD-6639,Apparel,5.0,184.43,UPI,Pending
TXN-10619,ORD-50619,CUST-264,user_769@outlook.com,2026-07-25 21:17:09,PROD-7196,Beauty,3.0,182.11,UPI,Pending
TXN-10620,ORD-50620,CUST-646,user_118@company.org,2026-07-29 06:36:02,PROD-1831,Apparel,6.0,355.12,UPI,Failed
TXN-10621,ORD-50621,,user_118@gmail.com,2026-07-31 06:54:35,PROD-8588,Electronics,7.0,283.41,PayPal,Completed
TXN-10622,ORD-50622,CUST-415,user_278@gmail.com,2026-07-26 17:38:41,PROD-5986,Apparel,8.0,461.37,Credit Card,Completed
TXN-10623,ORD-50623,CUST-727,user_702@outlook.com,2026-07-27 10:27:30,PROD-1166,Beauty,5.0,488.18,UPI,Completed
TXN-10624,ORD-50624,CUST-697,user_617@yahoo.com,2026-07-27 09:45:17,PROD-7352,Books,1.0,302.4,Debit Card,Completed
TXN-10625,ORD-50625,CUST-378,user_466@outlook.com,2026-07-28 16:51:44,PROD-9914,Beauty,7.0,25.31,UPI,Pending
TXN-10626,ORD-50626,CUST-151,user_565@company.org,2026-08-01 05:43:55,PROD-9779,Beauty,9.0,11.39,Debit Card,Failed
TXN-10627,ORD-50627,CUST-537,user_534@gmail.com,2026-07-31 09:33:40,PROD-3482,Home & Kitchen,5.0,284.63,PayPal,Pending
TXN-10628,ORD-50628,CUST-541,user_352@outlook.com,2026-07-28 06:27:46,PROD-2446,Sports,5.0,152.07,Credit Card,Completed
TXN-10629,ORD-50629,CUST-988,user_459@gmail.com,2026-07-27 15:42:31,PROD-7387,Books,5.0,452.47,UPI,Failed
TXN-10630,ORD-50630,CUST-848,user_238@yahoo.com,2026-07-28 02:08:42,PROD-3869,Home & Kitchen,4.0,195.14,Debit Card,Completed
TXN-10631,ORD-50631,CUST-312,user_934@yahoo.com,2026-07-28 13:51:31,PROD-2950,Beauty,0.0,179.09,PayPal,Failed
TXN-10632,ORD-50632,CUST-240,user_350@outlook.com,2026-07-31 19:00:59,PROD-7824,Beauty,1.0,-32.85,PayPal,Failed
TXN-10633,ORD-50633,CUST-746,user_697@gmail.com,2026-07-25 20:15:08,PROD-3022,Beauty,9.0,491.97,PayPal,Pending
TXN-10634,ORD-50634,CUST-410,user_356@outlook.com,2026-07-27 16:27:39,PROD-6809,Apparel,0.0,186.57,Credit Card,Pending
TXN-10635,ORD-50635,CUST-706,user_434@gmail.com,2026-07-27 02:59:16,PROD-7862,Apparel,2.0,251.98,UPI,Pending
TXN-10636,ORD-50636,CUST-354,user_152@outlook.com,2026-07-29 04:15:21,PROD-4700,Home & Kitchen,7.0,11.16,UPI,Failed
TXN-10637,ORD-50637,CUST-241,user_566@outlook.com,2026-07-25 21:28:53,PROD-6538,Electronics,10.0,-44.21,Credit Card,Pending
TXN-10638,ORD-50638,CUST-115,user_984@company.org,2026-07-27 17:52:06,PROD-2849,Books,6.0,0.0,Credit Card,Completed
TXN-10639,ORD-50639,CUST-462,user_593@yahoo.com,2026-07-25 19:57:43,PROD-1335,Sports,9.0,169.77,PayPal,Pending
TXN-10640,ORD-50640,CUST-308,user_834@company.org,2026-07-25 14:24:51,PROD-4407,Home & Kitchen,7.0,183.28,PayPal,Completed
TXN-10641,ORD-50641,CUST-406,user_801@gmail.com,2026-07-27 20:36:44,PROD-1672,Home & Kitchen,9.0,218.91,PayPal,Pending
TXN-10642,ORD-50642,CUST-876,user_327@company.org,2026-07-26 06:56:52,PROD-3205,Apparel,,183.51,Debit Card,Pending
TXN-10643,ORD-50643,CUST-274,user_321@yahoo.com,2026-07-31 10:05:55,PROD-4137,Home & Kitchen,8.0,318.03,UPI,Failed
TXN-10644,ORD-50644,CUST-864,user_760@company.org,2026-07-30 14:16:34,PROD-5614,Books,4.0,0.0,Debit Card,Pending
TXN-10645,ORD-50645,CUST-272,user_280@gmail.com,2026-07-31 19:59:56,PROD-6026,Home & Kitchen,3.0,65.82,Credit Card,Completed
TXN-10646,ORD-50646,CUST-943,user_713@outlook.com,2026-07-25 10:13:07,PROD-9416,Home & Kitchen,6.0,454.94,Credit Card,Pending
TXN-10647,ORD-50647,CUST-681,user_774@yahoo.com,2026-07-31 14:20:33,PROD-7223,Electronics,6.0,412.22,PayPal,Pending
TXN-10648,ORD-50648,CUST-471,user_394@gmail.com,2026-07-26 21:39:37,PROD-6414,Books,1.0,476.93,Debit Card,Completed
TXN-10649,ORD-50649,CUST-916,user_478@yahoo.com,2026-07-30 05:43:23,PROD-4384,Apparel,1.0,283.3,UPI,Pending
TXN-10650,ORD-50650,CUST-980,user_337@outlook.com,2026-07-27 04:39:28,PROD-5381,Beauty,7.0,248.65,Debit Card,Failed
TXN-10651,ORD-50651,CUST-255,user_697@yahoo.com,2026-07-31 06:50:09,PROD-6023,Beauty,2.0,215.29,Debit Card,Completed
TXN-10652,ORD-50652,CUST-605,user_837@gmail.com,2027-06-05 16:25:04,PROD-6978,Sports,4.0,215.57,UPI,Completed
TXN-10653,ORD-50653,CUST-570,user_619@company.org,2026-07-31 10:35:54,PROD-9506,Home & Kitchen,4.0,49.19,Credit Card,Pending
TXN-10654,ORD-50654,CUST-199,user_326@company.org,2026-07-28 04:26:58,PROD-7858,Books,3.0,79.22,Credit Card,Pending
TXN-10655,ORD-50655,CUST-902,user_674@outlook.com,2026-08-01 07:29:46,PROD-8428,Beauty,9.0,243.13,Credit Card,Completed
TXN-10656,ORD-50656,CUST-672,user_499@gmail.com,2026-07-30 19:06:28,PROD-3449,Electronics,1.0,62.01,PayPal,Pending
TXN-10657,ORD-50657,CUST-539,user_234@outlook.com,2026-07-26 22:43:01,PROD-8480,Books,8.0,461.46,Debit Card,Pending
TXN-10658,ORD-50658,CUST-971,user_632@company.org,2026-07-30 05:30:52,PROD-5415,Electronics,5.0,17.0,Credit Card,Failed
TXN-10659,ORD-50659,CUST-557,user_936@yahoo.com,2026-07-27 19:38:19,PROD-5292,Apparel,7.0,357.05,Debit Card,Completed
TXN-10660,ORD-50660,CUST-386,user_811@company.org,2026-07-27 14:44:35,PROD-1301,Beauty,10.0,233.59,Debit Card,Pending
TXN-10661,ORD-50661,CUST-941,user_101@yahoo.com,2026-08-01 01:25:28,PROD-5807,Books,7.0,270.69,PayPal,Failed
TXN-10662,ORD-50662,CUST-470,user_759@outlook.com,2027-07-27 16:25:04,PROD-5161,Books,10.0,54.69,Debit Card,Failed
TXN-10663,ORD-50663,CUST-966,user_799@yahoo.com,2026-07-30 23:02:59,PROD-9945,Books,5.0,368.52,PayPal,Pending
TXN-10664,ORD-50664,CUST-524,user_607@gmail.com,2026-08-01 02:42:02,PROD-2571,Apparel,4.0,452.16,UPI,Completed
TXN-10665,ORD-50665,CUST-876,user_413@gmail.com,2026-07-26 03:04:54,PROD-8042,Sports,1.0,319.57,UPI,Pending
TXN-10666,ORD-50666,CUST-843,user_446@yahoo.com,2026-07-25 18:49:52,PROD-7009,Books,3.0,190.57,PayPal,Completed
TXN-10667,ORD-50667,CUST-362,user_937@company.org,2026-07-31 10:18:01,PROD-4747,Home & Kitchen,10.0,169.71,Debit Card,Failed
TXN-10668,ORD-50668,CUST-995,user_936@gmail.com,2026-07-30 20:48:10,PROD-4753,Apparel,3.0,379.56,UPI,Pending
TXN-10669,ORD-50669,CUST-357,user_391gmail.com,2026-07-25 13:34:13,PROD-1510,Beauty,6.0,92.18,Credit Card,Pending
TXN-10670,ORD-50670,CUST-953,user_202@outlook.com,2026-07-30 14:19:29,PROD-7326,Home & Kitchen,6.0,352.37,UPI,Completed
TXN-10671,ORD-50671,CUST-120,user_443@yahoo.com,2026-07-25 20:44:11,PROD-2423,Books,2.0,356.87,Credit Card,Completed
TXN-10672,ORD-50672,CUST-380,user_808@outlook.com,2026-07-28 12:00:30,PROD-3902,Books,7.0,314.91,PayPal,Failed
TXN-10673,ORD-50673,CUST-770,user_493@gmail.com,2026-07-29 06:43:43,PROD-3237,Beauty,1.0,377.99,Credit Card,Failed
TXN-10674,ORD-50674,CUST-449,user_283@yahoo.com,2026-07-25 20:17:06,PROD-3035,Electronics,2.0,205.5,PayPal,Pending
TXN-10675,ORD-50675,CUST-822,user_487@yahoo.com,2026-07-27 07:48:39,PROD-3016,Apparel,6.0,46.76,UPI,Pending
TXN-10676,ORD-50676,CUST-818,user_885@yahoo.com,2026-07-30 22:16:31,PROD-5908,Apparel,5.0,86.06,UPI,Failed
TXN-10677,ORD-50677,CUST-950,user_481@gmail.com,2026-07-27 19:02:34,PROD-1216,Electronics,10.0,430.24,UPI,Failed
TXN-10678,ORD-50678,CUST-276,user_420@company.org,2026-07-29 14:09:29,PROD-4185,Apparel,-3.0,393.6,Debit Card,Failed
TXN-10679,ORD-50429,CUST-428,user_475@company.org,2026-07-30 04:22:45,PROD-7016,Apparel,2.0,141.39,Credit Card,Completed
TXN-10680,ORD-50680,CUST-279,user_385@gmail.com,2026-07-30 05:17:47,PROD-3347,Books,2.0,7.92,PayPal,Completed
TXN-10681,ORD-50681,CUST-770,user_476@company.org,2026-07-30 05:59:46,PROD-1291,Books,3.0,67.41,Credit Card,Completed
TXN-10682,ORD-50682,CUST-467,user_246@yahoo.com,2026-07-31 23:16:04,PROD-5674,Beauty,7.0,59.21,Credit Card,Pending
TXN-10683,ORD-50683,CUST-454,user_539@company.org,2027-04-21 16:25:04,PROD-3713,Sports,8.0,201.08,Credit Card,Completed
TXN-10684,ORD-50684,CUST-970,user_514@gmail.com,2026-07-29 16:16:12,PROD-5204,Apparel,8.0,440.95,Debit Card,Pending
TXN-10685,ORD-50685,CUST-577,user_526@company.org,2026-07-29 04:33:47,PROD-9671,Electronics,1.0,148.05,Debit Card,Pending
TXN-10686,ORD-50686,CUST-897,user_839@gmail.com,2026-07-26 00:20:59,PROD-9439,Apparel,2.0,114.51,Credit Card,Pending
TXN-10687,ORD-50687,CUST-526,user_572@outlook.com,2026-07-26 04:09:57,PROD-1938,Books,5.0,44.16,UPI,Completed
TXN-10688,ORD-50688,CUST-880,user_613@yahoo.com,2026-07-28 00:21:06,PROD-3748,Sports,6.0,80.48,UPI,Failed
TXN-10689,ORD-50689,CUST-235,user_277@yahoo.com,2026-07-27 22:23:35,PROD-3214,Apparel,2.0,136.39,UPI,Failed
TXN-10690,ORD-50690,CUST-217,user_653@company.org,2026-07-26 04:59:23,PROD-6214,Sports,2.0,161.04,UPI,Completed
TXN-10691,ORD-50691,CUST-771,user_251@yahoo.com,2026-07-28 08:10:26,PROD-5700,Books,8.0,214.37,PayPal,Failed
TXN-10692,ORD-50112,CUST-103,user_682@yahoo.com,2026-07-30 19:34:27,PROD-6314,Books,1.0,451.25,Debit Card,Completed
TXN-10693,ORD-50693,CUST-227,user_197@outlook.com,2026-08-01 09:34:52,PROD-8791,Beauty,0.0,166.53,Credit Card,Completed
TXN-10694,ORD-50694,CUST-508,user_716@yahoo.com,2026-07-27 05:47:40,PROD-3325,Home & Kitchen,7.0,323.92,PayPal,Failed
TXN-10695,ORD-50695,CUST-986,user_589@outlook.com,2026-07-31 15:55:27,PROD-3729,Home & Kitchen,7.0,30.58,PayPal,Failed
TXN-10696,ORD-50696,CUST-207,user_661@company.org,2026-07-27 00:18:03,PROD-7373,Beauty,1.0,170.59,UPI,Failed
TXN-10697,ORD-50697,CUST-323,user_605@outlook.com,2026-07-26 19:11:38,PROD-3630,Apparel,2.0,233.63,Credit Card,Failed
TXN-10698,ORD-50144,CUST-557,user_259@gmail.com,2026-07-28 05:05:44,PROD-9961,Apparel,5.0,464.58,Debit Card,Failed
TXN-10699,ORD-50699,CUST-439,user_620@gmail.com,2026-07-27 06:43:08,PROD-6913,Apparel,1.0,246.57,Debit Card,Failed
TXN-10700,ORD-50700,CUST-459,user_190@yahoo.com,2026-07-26 08:46:10,PROD-2054,Beauty,2.0,26.53,PayPal,Completed
TXN-10701,ORD-50701,CUST-157,user_161@outlook.com,2026-07-29 02:35:32,PROD-2591,Electronics,8.0,83.42,Credit Card,Completed
TXN-10702,ORD-50702,CUST-188,user_918@yahoo.com,2026-07-30 01:10:31,PROD-7734,Sports,1.0,21.92,PayPal,Pending
TXN-10703,ORD-50703,CUST-881,user_260@yahoo.com,2026-07-31 22:26:34,PROD-7051,Sports,1.0,64.15,Credit Card,Failed
TXN-10704,ORD-50704,CUST-983,user_539@company.org,2026-07-29 13:24:34,PROD-5882,Apparel,4.0,217.69,UPI,Failed
TXN-10705,ORD-50705,CUST-836,user_234@gmail.com,2026-08-01 06:20:46,PROD-7643,Home & Kitchen,2.0,367.03,Debit Card,Failed
TXN-10706,ORD-50706,CUST-573,user_978@yahoo.com,2026-07-31 15:14:33,PROD-4759,Electronics,5.0,49.63,Credit Card,Failed
TXN-10707,ORD-50707,CUST-517,user_100@gmail.com,2026-07-28 03:14:58,PROD-8644,Beauty,8.0,176.92,Debit Card,Failed
TXN-10708,ORD-50708,CUST-515,user_836@yahoo.com,2026-07-31 04:24:28,PROD-9391,Sports,5.0,-31.53,Debit Card,Pending
TXN-10709,ORD-50709,CUST-648,user_325@yahoo.com,2026-07-29 06:02:29,PROD-8919,Electronics,0.0,481.08,Debit Card,Failed
TXN-10710,ORD-50710,CUST-547,user_847@gmail.com,2026-07-29 01:10:41,PROD-4155,Books,7.0,220.18,PayPal,Completed
TXN-10711,ORD-50711,CUST-847,user_459@yahoo.com,2026-07-31 14:50:25,PROD-2787,Books,2.0,130.05,Debit Card,Failed
TXN-10712,ORD-50712,CUST-519,user_786gmail.com,2026-07-28 16:15:16,PROD-6175,Home & Kitchen,2.0,88.99,PayPal,Completed
TXN-10713,ORD-50713,CUST-976,user_800gmail.com,2026-07-25 16:18:22,PROD-1405,Home & Kitchen,7.0,155.59,Debit Card,Completed
TXN-10714,ORD-50714,CUST-339,user_601@gmail.com,2026-07-26 19:09:07,PROD-1505,Sports,2.0,243.52,UPI,Completed
TXN-10715,ORD-50715,CUST-782,user_413@yahoo.com,2026-07-26 19:55:39,PROD-5294,Beauty,5.0,318.27,Credit Card,Completed
TXN-10716,ORD-50716,CUST-498,user_827@yahoo.com,2026-07-31 03:57:19,PROD-7417,Apparel,5.0,-135.74,UPI,Pending
TXN-10717,ORD-50717,CUST-201,user_406@outlook.com,2026-07-27 10:13:57,PROD-8202,Books,9.0,71.09,PayPal,Failed
TXN-10718,ORD-50718,CUST-362,user_136@outlook.com,2026-07-31 17:58:35,PROD-7323,Home & Kitchen,9.0,497.53,Debit Card,Completed
TXN-10719,ORD-50719,CUST-790,user_232@outlook.com,2026-07-26 03:13:30,PROD-8745,Sports,2.0,380.75,PayPal,Completed
TXN-10720,ORD-50720,CUST-999,user_560@gmail.com,2026-08-01 06:12:05,PROD-5419,Electronics,4.0,234.9,PayPal,Completed
TXN-10721,ORD-50721,CUST-652,user_633@gmail.com,2026-07-26 00:46:18,PROD-3962,Home & Kitchen,3.0,127.8,PayPal,Pending
TXN-10722,ORD-50722,CUST-795,user_674@outlook.com,2026-07-28 22:58:45,PROD-2519,Electronics,4.0,415.99,Debit Card,Failed
TXN-10723,ORD-50723,CUST-388,user_960gmail.com,2026-07-26 09:58:24,PROD-5211,Apparel,1.0,175.22,Credit Card,Completed
TXN-10724,ORD-50724,CUST-456,user_956@outlook.com,2026-07-31 21:15:25,PROD-1277,Books,6.0,364.7,PayPal,Failed
TXN-10725,ORD-50725,CUST-879,user_975@gmail.com,2026-07-30 16:31:25,PROD-9524,Beauty,5.0,369.23,Debit Card,Pending
TXN-10726,ORD-50726,CUST-285,user_263@company.org,2026-07-26 18:35:09,PROD-6119,Electronics,9.0,189.75,Credit Card,Failed
TXN-10727,ORD-50727,CUST-101,user_868@outlook.com,2026-07-27 18:08:44,PROD-8508,Apparel,3.0,430.52,Debit Card,Failed
TXN-10728,ORD-50728,CUST-224,user_976@gmail.com,2026-07-29 00:02:36,PROD-6595,Home & Kitchen,,392.56,Credit Card,Failed
TXN-10729,ORD-50729,CUST-371,user_864@yahoo.com,2026-07-31 22:36:15,PROD-9332,Apparel,1.0,385.15,PayPal,Pending
TXN-10730,ORD-50730,CUST-110,user_629@outlook.com,2026-07-30 18:19:25,PROD-1008,Apparel,5.0,43.94,PayPal,Failed
TXN-10731,ORD-50731,CUST-858,user_885@company.org,2026-07-25 21:57:27,PROD-5793,Books,7.0,27.48,UPI,Pending
TXN-10732,ORD-50732,CUST-928,user_128@outlook.com,2026-07-29 00:51:33,PROD-8583,Home & Kitchen,3.0,112.04,Debit Card,Failed
TXN-10733,ORD-50733,CUST-108,user_604@company.org,2026-07-25 11:11:27,PROD-5366,Electronics,5.0,323.91,UPI,Failed
TXN-10734,ORD-50734,CUST-966,user_591@outlook.com,2026-07-28 19:31:02,PROD-6547,Sports,5.0,44.78,Credit Card,Pending
TXN-10735,ORD-50735,CUST-216,user_616@company.org,2026-08-01 00:46:40,PROD-2463,Beauty,8.0,141.54,Credit Card,Completed
TXN-10736,ORD-50736,,user_236@company.org,2026-07-27 06:50:12,PROD-2986,Electronics,7.0,232.4,UPI,Completed
TXN-10737,ORD-50737,CUST-754,user_802@outlook.com,2026-07-27 21:10:32,PROD-3492,Beauty,1.0,321.84,PayPal,Completed
TXN-10738,ORD-50738,CUST-789,user_861@company.org,2026-07-28 21:03:55,PROD-3008,Beauty,6.0,96.68,Debit Card,Completed
TXN-10739,ORD-50739,CUST-193,user_288@outlook.com,2026-07-26 20:19:20,PROD-1766,Apparel,8.0,59.76,PayPal,Pending
TXN-10740,ORD-50740,CUST-500,user_493@gmail.com,2026-07-30 21:36:14,PROD-1295,Books,1.0,342.97,UPI,Completed
TXN-10741,ORD-50741,CUST-309,user_588@company.org,2026-07-30 22:15:05,PROD-3318,Apparel,4.0,298.78,Debit Card,Completed
TXN-10742,ORD-50742,CUST-692,user_540@gmail.com,2026-07-29 21:51:05,PROD-8346,Apparel,4.0,8.79,Debit Card,Pending
TXN-10743,ORD-50743,CUST-490,user_118@gmail.com,2026-07-30 20:19:23,PROD-8681,Electronics,7.0,320.42,PayPal,Failed
TXN-10744,ORD-50744,CUST-535,user_893@company.org,2026-07-31 02:35:27,PROD-6947,Electronics,-2.0,282.72,UPI,Completed
TXN-10745,ORD-50745,CUST-192,user_947@yahoo.com,2026-07-26 07:18:25,PROD-8211,Beauty,3.0,188.72,UPI,Completed
TXN-10746,ORD-50746,CUST-351,user_820@company.org,2026-07-25 19:28:00,PROD-3118,Sports,10.0,58.57,PayPal,Completed
TXN-10747,ORD-50747,CUST-581,user_474@outlook.com,2026-07-31 01:28:26,PROD-4798,Beauty,3.0,448.81,Debit Card,Pending
TXN-10748,ORD-50748,CUST-251,user_846@gmail.com,2026-07-28 16:51:18,PROD-6104,Beauty,9.0,254.35,UPI,Pending
TXN-10749,ORD-50749,CUST-988,user_350@gmail.com,2026-07-29 08:21:53,PROD-6187,Electronics,7.0,331.44,PayPal,Failed
TXN-10750,ORD-50750,CUST-311,user_741@gmail.com,2026-07-28 10:44:51,PROD-9195,Home & Kitchen,7.0,487.9,Debit Card,Pending
TXN-10751,ORD-50751,CUST-170,user_805@outlook.com,2026-07-29 09:45:59,PROD-5560,Apparel,1.0,-36.72,Debit Card,Failed
TXN-10752,ORD-50752,CUST-227,user_775@gmail.com,2026-07-30 14:14:38,PROD-4163,Sports,4.0,160.3,UPI,Pending
TXN-10753,ORD-50753,CUST-170,user_786@gmail.com,2026-07-29 11:47:44,PROD-1936,Electronics,3.0,281.37,PayPal,Failed
TXN-10754,ORD-50754,CUST-374,user_519@company.org,2026-07-31 13:42:00,PROD-4574,Home & Kitchen,9.0,370.16,UPI,Pending
TXN-10755,ORD-50755,CUST-860,user_212@yahoo.com,2026-07-31 15:52:49,PROD-3500,Beauty,10.0,448.11,Credit Card,Pending
TXN-10756,ORD-50756,CUST-986,user_105@yahoo.com,2026-07-29 21:31:40,PROD-7152,Home & Kitchen,8.0,315.06,UPI,Failed
TXN-10757,ORD-50757,CUST-279,user_145@gmail.com,2026-07-30 12:23:15,PROD-3101,Books,4.0,427.79,UPI,Failed
TXN-10758,ORD-50758,CUST-703,user_813@yahoo.com,2026-07-28 22:10:52,PROD-3651,Books,9.0,122.13,Debit Card,Completed
TXN-10759,ORD-50759,CUST-136,user_515@outlook.com,2026-07-30 19:25:12,PROD-7490,Sports,7.0,36.79,PayPal,Failed
TXN-10760,ORD-50760,CUST-735,user_423@yahoo.com,2026-07-31 15:07:14,PROD-5267,Sports,8.0,408.62,Credit Card,Completed
TXN-10761,ORD-50761,CUST-362,user_886@gmail.com,2026-07-31 02:36:08,PROD-4803,Home & Kitchen,7.0,85.29,PayPal,Failed
TXN-10762,ORD-50762,CUST-306,user_859@gmail.com,2026-07-25 14:39:57,PROD-6002,Beauty,5.0,,Debit Card,Pending
TXN-10763,ORD-50763,CUST-469,user_922@outlook.com,2026-07-28 10:49:10,PROD-2658,Books,10.0,443.04,PayPal,Pending
TXN-10764,ORD-50764,CUST-417,user_663@company.org,2026-07-27 17:40:46,PROD-6733,Books,5.0,364.51,PayPal,Failed
TXN-10765,ORD-50765,CUST-359,user_244@yahoo.com,2026-07-25 22:56:19,PROD-2399,Apparel,9.0,142.81,UPI,Completed
TXN-10766,ORD-50766,CUST-892,user_832@outlook.com,2026-07-30 23:06:56,PROD-4117,Books,4.0,52.89,Debit Card,Completed
TXN-10767,ORD-50767,CUST-712,user_433@company.org,2026-07-27 12:22:03,PROD-4034,Electronics,2.0,343.12,Credit Card,Completed
TXN-10768,ORD-50768,CUST-576,user_511@outlook.com,2026-07-28 04:32:52,PROD-7408,Sports,6.0,496.23,Credit Card,Completed
TXN-10769,ORD-50769,CUST-469,user_444@outlook.com,2026-08-01 06:20:06,PROD-9426,Books,7.0,391.89,UPI,Failed
TXN-10770,ORD-50770,CUST-977,user_348@gmail.com,2026-07-30 00:11:45,PROD-8702,Beauty,7.0,290.37,Credit Card,Pending
TXN-10771,ORD-50771,CUST-613,user_811@outlook.com,2026-07-26 21:46:31,PROD-5302,Home & Kitchen,2.0,243.58,Debit Card,Pending
TXN-10772,ORD-50772,CUST-350,user_168@company.org,2026-07-29 21:37:58,PROD-2153,Sports,3.0,160.17,Credit Card,Pending
TXN-10773,ORD-50773,CUST-898,user_615@company.org,2026-07-26 23:54:20,PROD-3058,Apparel,6.0,181.46,UPI,Pending
TXN-10774,ORD-50774,CUST-150,user_740@gmail.com,2026-07-27 08:59:43,PROD-8634,Apparel,10.0,271.82,UPI,Completed
